"","subject","item","sentcond","questcond","dependnum","starttime","endtime","subresp","correctresp","accuracy","prev","deg","cond"
"1560",49,18,2,7,1,2275790,2277220,7,7,1,"valid","0",2
"1561",49,22,6,6,1,2293866,2295180,6,6,1,"orth","0",6
"1562",49,21,5,6,1,2328412,2332294,6,6,1,"orth","20",5
"1563",49,11,3,7,1,2340505,2344306,6,7,0,"phon","20",3
"1564",49,13,5,6,1,2371868,2373271,6,6,1,"orth","20",5
"1565",49,25,1,7,1,2379760,2381997,7,7,1,"valid","20",1
"1566",49,29,5,6,1,2391316,2393858,6,6,1,"orth","20",5
"1567",49,16,8,7,1,2428118,2430138,7,7,1,"invalid","0",8
"1568",49,6,6,7,1,2447193,2452626,7,7,1,"orth","0",6
"1569",50,19,4,6,1,3771581,3776430,6,6,1,"phon","0",4
"1570",50,13,6,6,1,3828077,3830658,6,6,1,"orth","0",6
"1571",50,9,2,6,1,3842170,3846170,6,6,1,"valid","0",2
"1572",50,25,2,7,1,3863990,3865801,7,7,1,"valid","0",2
"1573",50,3,4,6,1,3881548,3883933,6,6,1,"phon","0",4
"1574",50,5,6,7,1,3898470,3901912,7,7,1,"orth","0",6
"1575",50,27,4,7,1,3911150,3913031,7,7,1,"phon","0",4
"1576",50,1,2,7,1,3923600,3926013,7,7,1,"valid","0",2
"1577",50,24,1,7,1,3943233,3946982,7,7,1,"valid","20",1
"1578",50,31,8,7,1,3957322,3959495,7,7,1,"invalid","0",8
"1579",50,29,6,6,1,3976118,3978048,6,6,1,"orth","0",6
"1580",50,2,3,6,1,3987653,3991107,6,6,1,"phon","20",3
"1581",50,22,7,6,1,4001438,4003221,6,6,1,"invalid","20",7
"1582",50,30,7,6,1,4017142,4018639,6,6,1,"invalid","20",7
"1583",50,26,3,6,1,4039696,4041832,6,6,1,"phon","20",3
"1584",50,7,8,6,1,4094807,4099089,7,6,0,"invalid","0",8
"1585",50,8,1,7,1,4138359,4140173,7,7,1,"valid","20",1
"1586",50,32,1,6,1,4178898,4180499,6,6,1,"valid","20",1
"1587",50,6,7,7,1,4187532,4189204,7,7,1,"invalid","20",7
"1588",50,16,1,7,1,4196678,4198918,7,7,1,"valid","20",1
"1589",50,18,3,7,1,4220030,4223178,7,7,1,"phon","20",3
"1590",50,23,8,7,1,4239332,4241142,7,7,1,"invalid","0",8
"1591",50,10,3,7,1,4254422,4256414,7,7,1,"phon","20",3
"1592",50,20,5,6,1,4283459,4286148,6,6,1,"orth","20",5
"1593",50,4,5,7,1,4300601,4302088,7,7,1,"orth","20",5
"1594",50,17,2,6,1,4314117,4317482,6,6,1,"valid","0",2
"1595",50,12,5,7,1,4340194,4343566,7,7,1,"orth","20",5
"1596",50,15,8,6,1,4357189,4359149,6,6,1,"invalid","0",8
"1597",50,14,7,6,1,4388982,4390931,6,6,1,"invalid","20",7
"1598",50,21,6,6,1,4398651,4400554,6,6,1,"orth","0",6
"1599",50,28,5,7,1,4432468,4434720,7,7,1,"orth","20",5
"1600",50,11,4,7,1,4448301,4451181,7,7,1,"phon","0",4
"1601",51,7,1,6,1,4921180,4930503,7,6,0,"valid","20",1
"1602",51,17,3,6,1,4938224,4939679,6,6,1,"phon","20",3
"1603",51,9,3,6,1,4948102,4950344,6,6,1,"phon","20",3
"1604",51,14,8,6,1,4972711,4974137,6,6,1,"invalid","0",8
"1605",51,23,1,7,1,4981234,4982943,7,7,1,"valid","20",1
"1606",51,1,3,7,1,4991799,4993908,7,7,1,"phon","20",3
"1607",51,16,2,7,1,5001053,5002650,7,7,1,"valid","0",2
"1608",51,12,6,7,1,5034865,5037136,7,7,1,"orth","0",6
"1609",51,6,8,7,1,5057623,5060195,7,7,1,"invalid","0",8
"1610",51,22,8,6,1,5076509,5078442,6,6,1,"invalid","0",8
"1611",51,29,7,6,1,5087308,5088426,6,6,1,"invalid","20",7
"1612",51,24,2,7,1,5105026,5107037,7,7,1,"valid","0",2
"1613",51,11,5,7,1,5116353,5118009,7,7,1,"orth","20",5
"1614",51,19,5,6,1,5134597,5138727,6,6,1,"orth","20",5
"1615",51,26,4,6,1,5146273,5152037,6,6,1,"phon","0",4
"1616",51,27,5,7,1,5194170,5195728,7,7,1,"orth","20",5
"1617",51,3,5,6,1,5258353,5260389,6,6,1,"orth","20",5
"1618",51,10,4,7,1,5313714,5317573,7,7,1,"phon","0",4
"1619",51,30,8,6,1,5377101,5378625,6,6,1,"invalid","0",8
"1620",51,32,2,6,1,5386498,5387527,6,6,1,"valid","0",2
"1621",51,25,3,7,1,5400437,5402178,7,7,1,"phon","20",3
"1622",51,8,2,7,1,5421570,5422947,7,7,1,"valid","0",2
"1623",51,15,1,6,1,5429773,5430922,6,6,1,"valid","20",1
"1624",51,20,6,6,1,5437928,5439944,6,6,1,"orth","0",6
"1625",51,13,7,6,1,5463022,5464039,6,6,1,"invalid","20",7
"1626",51,18,4,7,1,5476260,5478906,7,7,1,"phon","0",4
"1627",51,2,4,6,1,5484749,5485947,6,6,1,"phon","0",4
"1628",51,21,7,6,1,5492762,5495231,6,6,1,"invalid","20",7
"1629",51,28,6,7,1,5520946,5522984,7,7,1,"orth","0",6
"1630",51,31,1,7,1,5532255,5533763,7,7,1,"valid","20",1
"1631",51,4,6,7,1,5543258,5546328,7,7,1,"orth","0",6
"1632",51,5,7,7,1,5553671,5556000,7,7,1,"invalid","20",7
"1633",52,5,8,7,1,9584144,9586616,7,7,1,"invalid","0",8
"1634",52,4,7,7,1,9612016,9614876,7,7,1,"invalid","20",7
"1635",52,30,1,6,1,9633344,9635125,6,6,1,"valid","20",1
"1636",52,21,8,6,1,9657332,9659682,6,6,1,"invalid","0",8
"1637",52,9,4,6,1,9681257,9683096,6,6,1,"phon","0",4
"1638",52,15,2,6,1,9692812,9694843,6,6,1,"valid","0",2
"1639",52,24,3,7,1,9719558,9722863,7,7,1,"phon","20",3
"1640",52,7,2,6,1,9733403,9735704,6,6,1,"valid","0",2
"1641",52,19,6,6,1,9745667,9748527,6,6,1,"orth","0",6
"1642",52,10,5,7,1,9756317,9758130,7,7,1,"orth","20",5
"1643",52,26,5,6,1,9768624,9770434,6,6,1,"orth","20",5
"1644",52,18,5,7,1,9776439,9777975,7,7,1,"orth","20",5
"1645",52,1,4,7,1,9790890,9794576,7,7,1,"phon","0",4
"1646",52,3,6,6,1,9807745,9809541,6,6,1,"orth","0",6
"1647",52,32,3,6,1,9854234,9855896,6,6,1,"phon","20",3
"1648",52,11,6,7,1,9864908,9870246,7,7,1,"orth","0",6
"1649",52,25,4,7,1,9878607,9880246,7,7,1,"phon","0",4
"1650",52,8,3,7,1,9888421,9889937,7,7,1,"phon","20",3
"1651",52,29,8,6,1,9902563,9904227,6,6,1,"invalid","0",8
"1652",52,14,1,6,1,9916921,9918810,6,6,1,"valid","20",1
"1653",52,6,1,7,1,9936599,9938503,7,7,1,"valid","20",1
"1654",52,20,7,6,1,9979281,9980861,6,6,1,"invalid","20",7
"1655",52,17,4,6,1,10005448,10007046,6,6,1,"phon","0",4
"1656",52,28,7,7,1,10012786,10014415,7,7,1,"invalid","20",7
"1657",52,27,6,7,1,10040645,10043375,7,7,1,"orth","0",6
"1658",52,16,3,7,1,10048732,10050437,7,7,1,"phon","20",3
"1659",52,31,2,7,1,10056549,10057957,7,7,1,"valid","0",2
"1660",52,22,1,6,1,10072657,10073900,6,6,1,"valid","20",1
"1661",52,12,7,7,1,10116185,10118068,7,7,1,"invalid","20",7
"1662",52,13,8,6,1,10157545,10159096,6,6,1,"invalid","0",8
"1663",52,2,5,6,1,10166728,10168671,6,6,1,"orth","20",5
"1664",52,23,2,7,1,10176292,10177588,7,7,1,"valid","0",2
"1665",53,15,3,6,1,11047718,11049998,6,6,1,"phon","20",3
"1666",53,11,7,7,1,11080896,11084640,7,7,1,"invalid","20",7
"1667",53,9,5,6,1,11109046,11110732,6,6,1,"orth","20",5
"1668",53,14,2,6,1,11147363,11150805,7,6,0,"valid","0",2
"1669",53,22,2,6,1,11186445,11188352,6,6,1,"valid","0",2
"1670",53,19,7,6,1,11222134,11224585,6,6,1,"invalid","20",7
"1671",53,5,1,7,1,11251387,11253989,7,7,1,"valid","20",1
"1672",53,13,1,6,1,11425869,11427235,6,6,1,"valid","20",1
"1673",53,23,3,7,1,11452656,11454423,7,7,1,"phon","20",3
"1674",53,3,7,6,1,11557045,11560132,6,6,1,"invalid","20",7
"1675",53,24,4,7,1,11570104,11573440,7,7,1,"phon","0",4
"1676",53,29,1,6,1,11590176,11592147,6,6,1,"valid","20",1
"1677",53,18,6,7,1,11608063,11610490,7,7,1,"orth","0",6
"1678",53,4,8,7,1,11619546,11621186,7,7,1,"invalid","0",8
"1679",53,31,3,7,1,11636344,11637634,7,7,1,"phon","20",3
"1680",53,6,2,7,1,11646114,11649091,7,7,1,"valid","0",2
"1681",53,27,7,7,1,11678524,11679808,7,7,1,"invalid","20",7
"1682",53,2,6,6,1,11721930,11724119,6,6,1,"orth","0",6
"1683",53,30,2,6,1,11749987,11751129,6,6,1,"valid","0",2
"1684",53,28,8,7,1,11761907,11764327,7,7,1,"invalid","0",8
"1685",53,8,4,7,1,11776363,11778004,7,7,1,"phon","0",4
"1686",53,21,1,6,1,11831994,11833990,6,6,1,"valid","20",1
"1687",53,1,5,7,1,11857168,11858756,7,7,1,"orth","20",5
"1688",53,10,6,7,1,11900678,11902417,7,7,1,"orth","0",6
"1689",53,26,6,6,1,11911312,11913814,6,6,1,"orth","0",6
"1690",53,32,4,6,1,11964159,11965813,6,6,1,"phon","0",4
"1691",53,25,5,7,1,11974104,11975651,7,7,1,"orth","20",5
"1692",53,7,3,6,1,12012402,12014627,6,6,1,"phon","20",3
"1693",53,16,4,7,1,12033010,12034839,7,7,1,"phon","0",4
"1694",53,20,8,6,1,12071687,12074089,6,6,1,"invalid","0",8
"1695",53,12,8,7,1,12085416,12087542,7,7,1,"invalid","0",8
"1696",53,17,5,6,1,12100633,12102274,6,6,1,"orth","20",5
"1697",54,25,6,7,1,10075927,10079187,7,7,1,"orth","0",6
"1698",54,10,7,7,1,10092233,10094278,7,7,1,"invalid","20",7
"1699",54,15,4,6,1,10099717,10101478,6,6,1,"phon","0",4
"1700",54,27,8,7,1,10107219,10108843,7,7,1,"invalid","0",8
"1701",54,9,6,6,1,10116136,10117391,6,6,1,"orth","0",6
"1702",54,8,5,7,1,10133223,10134757,7,7,1,"orth","20",5
"1703",54,18,7,7,1,10148617,10150284,7,7,1,"invalid","20",7
"1704",54,11,8,7,1,10164801,10167158,7,7,1,"invalid","0",8
"1705",54,7,4,6,1,10201074,10202969,6,6,1,"phon","0",4
"1706",54,21,2,6,1,10213392,10215657,6,6,1,"valid","0",2
"1707",54,32,5,6,1,10227678,10229179,6,6,1,"orth","20",5
"1708",54,14,3,6,1,10252549,10254727,6,6,1,"phon","20",3
"1709",54,22,3,6,1,10265374,10266871,7,6,0,"phon","20",3
"1710",54,12,1,7,1,10296624,10298047,7,7,1,"valid","20",1
"1711",54,4,1,7,1,10315420,10316514,7,7,1,"valid","20",1
"1712",54,19,8,6,1,10341332,10343102,7,6,0,"invalid","0",8
"1713",54,24,5,7,1,10349501,10351102,7,7,1,"orth","20",5
"1714",54,28,1,7,1,10357433,10358894,7,7,1,"valid","20",1
"1715",54,31,4,7,1,10364545,10367451,7,7,1,"phon","0",4
"1716",54,13,2,6,1,10378951,10379842,6,6,1,"valid","0",2
"1717",54,1,6,7,1,10387071,10388810,7,7,1,"orth","0",6
"1718",54,30,3,6,1,10393501,10394404,6,6,1,"phon","20",3
"1719",54,16,5,7,1,10403485,10404683,7,7,1,"orth","20",5
"1720",54,17,6,6,1,10427331,10429075,6,6,1,"orth","0",6
"1721",54,5,2,7,1,10444041,10445423,7,7,1,"valid","0",2
"1722",54,23,4,7,1,10460428,10461453,7,7,1,"phon","0",4
"1723",54,6,3,7,1,10466170,10467462,7,7,1,"phon","20",3
"1724",54,20,1,6,1,10484594,10486729,6,6,1,"valid","20",1
"1725",54,3,8,6,1,10497071,10498190,6,6,1,"invalid","0",8
"1726",54,26,7,6,1,10506969,10508182,6,6,1,"invalid","20",7
"1727",54,2,7,6,1,10516628,10518535,6,6,1,"invalid","20",7
"1728",54,29,2,6,1,10530516,10531680,6,6,1,"valid","0",2
"1729",55,31,5,7,1,8693687,8694982,7,7,1,"orth","20",5
"1730",55,22,4,6,1,8798854,8801248,6,6,1,"phon","0",4
"1731",55,8,6,7,1,8818833,8821409,7,7,1,"orth","0",6
"1732",55,27,1,7,1,8846792,8848429,7,7,1,"valid","20",1
"1733",55,11,1,7,1,8860565,8862788,7,7,1,"valid","20",1
"1734",55,26,8,6,1,8871172,8872916,6,6,1,"invalid","0",8
"1735",55,6,4,7,1,8889519,8890769,7,7,1,"phon","0",4
"1736",55,14,4,6,1,8903376,8905219,6,6,1,"phon","0",4
"1737",55,2,8,6,1,8922716,8924380,6,6,1,"invalid","0",8
"1738",55,9,7,6,1,8935282,8937368,6,6,1,"invalid","20",7
"1739",55,19,1,6,1,8943279,8949015,7,6,0,"valid","20",1
"1740",55,32,6,6,1,8955001,8957155,6,6,1,"orth","0",6
"1741",55,28,2,7,1,8968761,8971843,7,7,1,"valid","0",2
"1742",55,10,8,7,1,9009322,9010499,7,7,1,"invalid","0",8
"1743",55,12,2,7,1,9024109,9025659,7,7,1,"valid","0",2
"1744",55,21,3,6,1,9035803,9037568,6,6,1,"phon","20",3
"1745",55,25,7,7,1,9051838,9053175,7,7,1,"invalid","20",7
"1746",55,13,3,6,1,9072828,9073898,6,6,1,"phon","20",3
"1747",55,17,7,6,1,9106069,9107451,6,6,1,"invalid","20",7
"1748",55,30,4,6,1,9136507,9137448,6,6,1,"phon","0",4
"1749",55,29,3,6,1,9146033,9147985,6,6,1,"phon","20",3
"1750",55,5,3,7,1,9170609,9173076,7,7,1,"phon","20",3
"1751",55,15,5,6,1,9191520,9192875,6,6,1,"orth","20",5
"1752",55,7,5,6,1,9199858,9204085,6,6,1,"orth","20",5
"1753",55,23,5,7,1,9210678,9211720,7,7,1,"orth","20",5
"1754",55,24,6,7,1,9226002,9227893,7,7,1,"orth","0",6
"1755",55,1,7,7,1,9234995,9236454,7,7,1,"invalid","20",7
"1756",55,20,2,6,1,9259686,9261414,6,6,1,"valid","0",2
"1757",55,16,6,7,1,9271516,9277070,7,7,1,"orth","0",6
"1758",55,3,1,6,1,9291934,9293431,6,6,1,"valid","20",1
"1759",55,18,8,7,1,9301221,9302551,7,7,1,"invalid","0",8
"1760",55,4,2,7,1,9311332,9312698,7,7,1,"valid","0",2
"1761",56,3,2,6,1,89900,91809,6,6,1,"valid","0",2
"1762",56,16,7,7,1,116039,118140,7,7,1,"invalid","20",7
"1763",56,1,8,7,1,138979,141119,7,7,1,"invalid","0",8
"1764",56,31,6,7,1,175750,177538,7,7,1,"orth","0",6
"1765",56,11,2,7,1,187755,191882,7,7,1,"valid","0",2
"1766",56,21,4,6,1,225665,227654,6,6,1,"phon","0",4
"1767",56,18,1,7,1,272103,275002,7,7,1,"valid","20",1
"1768",56,5,4,7,1,306900,309594,7,7,1,"phon","0",4
"1769",56,12,3,7,1,316269,318282,7,7,1,"phon","20",3
"1770",56,2,1,6,1,325066,327336,6,6,1,"valid","20",1
"1771",56,32,7,6,1,340152,341916,6,6,1,"invalid","20",7
"1772",56,28,3,7,1,366258,368824,7,7,1,"phon","20",3
"1773",56,23,6,7,1,375334,376894,7,7,1,"orth","0",6
"1774",56,9,8,6,1,387710,390239,6,6,1,"invalid","0",8
"1775",56,29,4,6,1,443729,445417,6,6,1,"phon","0",4
"1776",56,20,3,6,1,459340,461019,6,6,1,"phon","20",3
"1777",56,30,5,6,1,496623,498029,6,6,1,"orth","20",5
"1778",56,22,5,6,1,510619,511984,6,6,1,"orth","20",5
"1779",56,25,8,7,1,520055,521750,7,7,1,"invalid","0",8
"1780",56,13,4,6,1,532119,535279,6,6,1,"phon","0",4
"1781",56,6,5,7,1,547906,549727,7,7,1,"orth","20",5
"1782",56,14,5,6,1,556557,558773,6,6,1,"orth","20",5
"1783",56,26,1,6,1,569242,571457,6,6,1,"valid","20",1
"1784",56,4,3,7,1,594142,595501,7,7,1,"phon","20",3
"1785",56,19,2,6,1,611053,616043,7,6,0,"valid","0",2
"1786",56,24,7,7,1,643313,648972,7,7,1,"invalid","20",7
"1787",56,17,8,6,1,699205,701274,6,6,1,"invalid","0",8
"1788",56,15,6,6,1,719140,721881,6,6,1,"orth","0",6
"1789",56,10,1,7,1,730375,732313,7,7,1,"valid","20",1
"1790",56,8,7,7,1,753975,755785,7,7,1,"invalid","20",7
"1791",56,27,2,7,1,762165,763506,7,7,1,"valid","0",2
"1792",56,7,6,6,1,773156,775386,6,6,1,"orth","0",6
"1793",57,29,5,6,1,11824370,11825963,6,6,1,"orth","20",5
"1794",57,1,1,7,1,11865667,11867200,7,7,1,"valid","20",1
"1795",57,25,1,7,1,11892705,11894522,7,7,1,"valid","20",1
"1796",57,24,8,7,1,11953871,11956603,6,7,0,"invalid","0",8
"1797",57,18,2,7,1,11964479,11966891,7,7,1,"valid","0",2
"1798",57,7,7,6,1,11985479,11989398,6,6,1,"invalid","20",7
"1799",57,30,6,6,1,11996652,11997948,6,6,1,"orth","0",6
"1800",57,20,4,6,1,12021271,12024315,6,6,1,"phon","0",4
"1801",57,14,6,6,1,12034346,12037062,6,6,1,"orth","0",6
"1802",57,5,5,7,1,12052008,12054740,7,7,1,"orth","20",5
"1803",57,6,6,7,1,12063693,12065544,7,7,1,"orth","0",6
"1804",57,31,7,7,1,12080707,12082254,7,7,1,"invalid","20",7
"1805",57,21,5,6,1,12099369,12101436,6,6,1,"orth","20",5
"1806",57,3,3,6,1,12160428,12161991,6,6,1,"phon","20",3
"1807",57,8,8,7,1,12187455,12191042,7,7,1,"invalid","0",8
"1808",57,28,4,7,1,12198818,12200899,7,7,1,"phon","0",4
"1809",57,16,8,7,1,12209344,12211298,7,7,1,"invalid","0",8
"1810",57,12,4,7,1,12233970,12235677,7,7,1,"phon","0",4
"1811",57,22,6,6,1,12285341,12287785,6,6,1,"orth","0",6
"1812",57,13,5,6,1,12312673,12314104,6,6,1,"orth","20",5
"1813",57,32,8,6,1,12328969,12331154,6,6,1,"invalid","0",8
"1814",57,2,2,6,1,12339652,12342183,6,6,1,"valid","0",2
"1815",57,26,2,6,1,12358617,12363629,7,6,0,"valid","0",2
"1816",57,10,2,7,1,12371824,12375265,7,7,1,"valid","0",2
"1817",57,19,3,6,1,12384141,12388897,6,6,1,"phon","20",3
"1818",57,4,4,7,1,12395674,12396939,7,7,1,"phon","0",4
"1819",57,11,3,7,1,12405156,12406809,7,7,1,"phon","20",3
"1820",57,9,1,6,1,12443432,12445287,6,6,1,"valid","20",1
"1821",57,27,3,7,1,12473967,12475365,7,7,1,"phon","20",3
"1822",57,17,1,6,1,12483901,12486957,6,6,1,"valid","20",1
"1823",57,23,7,7,1,12494806,12496224,7,7,1,"invalid","20",7
"1824",57,15,7,6,1,12510611,12512545,6,6,1,"invalid","20",7
"1825",58,26,3,6,1,13797573,13800087,6,6,1,"phon","20",3
"1826",58,31,8,7,1,13807626,13808678,7,7,1,"invalid","0",8
"1827",58,5,6,7,1,13818864,13820475,7,7,1,"orth","0",6
"1828",58,17,2,6,1,13828089,13829709,6,6,1,"valid","0",2
"1829",58,6,7,7,1,13861605,13863756,7,7,1,"invalid","20",7
"1830",58,20,5,6,1,13892371,13894760,6,6,1,"orth","20",5
"1831",58,2,3,6,1,13915446,13917577,6,6,1,"phon","20",3
"1832",58,18,3,7,1,13960052,13961606,7,7,1,"phon","20",3
"1833",58,25,2,7,1,13968149,13969934,7,7,1,"valid","0",2
"1834",58,1,2,7,1,13979859,13981277,7,7,1,"valid","0",2
"1835",58,23,8,7,1,14020626,14021703,7,7,1,"invalid","0",8
"1836",58,22,7,6,1,14035819,14036946,6,6,1,"invalid","20",7
"1837",58,16,1,7,1,14084657,14086102,7,7,1,"valid","20",1
"1838",58,29,6,6,1,14093208,14095305,6,6,1,"orth","0",6
"1839",58,21,6,6,1,14103136,14104526,6,6,1,"orth","0",6
"1840",58,32,1,6,1,14116376,14117655,6,6,1,"valid","20",1
"1841",58,24,1,7,1,14143900,14145441,7,7,1,"valid","20",1
"1842",58,4,5,7,1,14154660,14156335,7,7,1,"orth","20",5
"1843",58,15,8,6,1,14164669,14166782,6,6,1,"invalid","0",8
"1844",58,28,5,7,1,14174435,14175791,7,7,1,"orth","20",5
"1845",58,10,3,7,1,14186470,14187915,7,7,1,"phon","20",3
"1846",58,12,5,7,1,14219189,14220447,7,7,1,"orth","20",5
"1847",58,8,1,7,1,14229972,14231199,7,7,1,"valid","20",1
"1848",58,19,4,6,1,14238624,14239909,6,6,1,"phon","0",4
"1849",58,3,4,6,1,14253478,14254709,6,6,1,"phon","0",4
"1850",58,27,4,7,1,14269792,14270993,7,7,1,"phon","0",4
"1851",58,30,7,6,1,14285514,14286327,6,6,1,"invalid","20",7
"1852",58,9,2,6,1,14295956,14296915,6,6,1,"valid","0",2
"1853",58,13,6,6,1,14325408,14326718,6,6,1,"orth","0",6
"1854",58,14,7,6,1,14335423,14338232,6,6,1,"invalid","20",7
"1855",58,7,8,6,1,14387364,14390614,6,6,1,"invalid","0",8
"1856",58,11,4,7,1,14413416,14414735,7,7,1,"phon","0",4
"1857",59,17,3,6,1,2256176,2257839,6,6,1,"phon","20",3
"1858",59,14,8,6,1,2265603,2267752,6,6,1,"invalid","0",8
"1859",59,31,1,7,1,2302103,2304399,7,7,1,"valid","20",1
"1860",59,18,4,7,1,2324072,2325820,7,7,1,"phon","0",4
"1861",59,30,8,6,1,2332125,2333489,6,6,1,"invalid","0",8
"1862",59,29,7,6,1,2344606,2345867,6,6,1,"invalid","20",7
"1863",59,12,6,7,1,2373390,2374983,7,7,1,"orth","0",6
"1864",59,23,1,7,1,2399756,2401779,7,7,1,"valid","20",1
"1865",59,10,4,7,1,2409488,2413124,7,7,1,"phon","0",4
"1866",59,20,6,6,1,2445003,2447344,6,6,1,"orth","0",6
"1867",59,21,7,6,1,2462081,2464985,6,6,1,"invalid","20",7
"1868",59,3,5,6,1,2480969,2482224,6,6,1,"orth","20",5
"1869",59,28,6,7,1,2509875,2511464,7,7,1,"orth","0",6
"1870",59,4,6,7,1,2517781,2519440,7,7,1,"orth","0",6
"1871",59,25,3,7,1,2529151,2531139,7,7,1,"phon","20",3
"1872",59,26,4,6,1,2537539,2539742,6,6,1,"phon","0",4
"1873",59,27,5,7,1,2547473,2548936,7,7,1,"orth","20",5
"1874",59,2,4,6,1,2565917,2568070,6,6,1,"phon","0",4
"1875",59,8,2,7,1,2584963,2586477,7,7,1,"valid","0",2
"1876",59,13,7,6,1,2593062,2594143,6,6,1,"invalid","20",7
"1877",59,15,1,6,1,2601415,2605347,7,6,0,"valid","20",1
"1878",59,9,3,6,1,2625425,2626827,6,6,1,"phon","20",3
"1879",59,1,3,7,1,2668135,2670194,6,7,0,"phon","20",3
"1880",59,5,7,7,1,2678908,2680908,7,7,1,"invalid","20",7
"1881",59,19,5,6,1,2694728,2697852,6,6,1,"orth","20",5
"1882",59,24,2,7,1,2705386,2706796,7,7,1,"valid","0",2
"1883",59,16,2,7,1,2712716,2714374,7,7,1,"valid","0",2
"1884",59,11,5,7,1,2721039,2723434,7,7,1,"orth","20",5
"1885",59,7,1,6,1,2739162,2741403,6,6,1,"valid","20",1
"1886",59,32,2,6,1,2757046,2758312,6,6,1,"valid","0",2
"1887",59,22,8,6,1,2775891,2777148,6,6,1,"invalid","0",8
"1888",59,6,8,7,1,2786430,2787920,7,7,1,"invalid","0",8
"1889",60,5,8,7,1,2035482,2038903,7,7,1,"invalid","0",8
"1890",60,4,7,7,1,2046016,2048099,7,7,1,"invalid","20",7
"1891",60,21,8,6,1,2063728,2066027,6,6,1,"invalid","0",8
"1892",60,10,5,7,1,2076226,2079350,7,7,1,"orth","20",5
"1893",60,14,1,6,1,2090390,2094508,7,6,0,"valid","20",1
"1894",60,31,2,7,1,2130650,2132512,7,7,1,"valid","0",2
"1895",60,30,1,6,1,2166896,2168979,6,6,1,"valid","20",1
"1896",60,25,4,7,1,2193056,2194645,7,7,1,"phon","0",4
"1897",60,19,6,6,1,2202732,2207682,6,6,1,"orth","0",6
"1898",60,27,6,7,1,2217290,2220684,7,7,1,"orth","0",6
"1899",60,6,1,7,1,2231553,2235161,6,7,0,"valid","20",1
"1900",60,7,2,6,1,2272623,2278391,6,6,1,"valid","0",2
"1901",60,22,1,6,1,2292496,2296418,7,6,0,"valid","20",1
"1902",60,3,6,6,1,2322958,2326124,6,6,1,"orth","0",6
"1903",60,28,7,7,1,2336060,2338971,7,7,1,"invalid","20",7
"1904",60,29,8,6,1,2352669,2357642,6,6,1,"invalid","0",8
"1905",60,15,2,6,1,2431954,2435289,6,6,1,"valid","0",2
"1906",60,8,3,7,1,2444141,2446567,7,7,1,"phon","20",3
"1907",60,24,3,7,1,2487975,2491773,7,7,1,"phon","20",3
"1908",60,32,3,6,1,2510590,2513293,6,6,1,"phon","20",3
"1909",60,2,5,6,1,2519135,2521910,6,6,1,"orth","20",5
"1910",60,17,4,6,1,2532865,2534574,6,6,1,"phon","0",4
"1911",60,16,3,7,1,2551115,2554745,7,7,1,"phon","20",3
"1912",60,18,5,7,1,2610019,2612378,7,7,1,"orth","20",5
"1913",60,9,4,6,1,2690333,2693835,6,6,1,"phon","0",4
"1914",60,26,5,6,1,2717665,2722076,7,6,0,"orth","20",5
"1915",60,12,7,7,1,2734148,2736750,7,7,1,"invalid","20",7
"1916",60,11,6,7,1,2742686,2744795,7,7,1,"orth","0",6
"1917",60,13,8,6,1,2760650,2763188,6,6,1,"invalid","0",8
"1918",60,1,4,7,1,2769467,2770737,7,7,1,"phon","0",4
"1919",60,23,2,7,1,2785843,2787323,7,7,1,"valid","0",2
"1920",60,20,7,6,1,2795263,2797524,6,6,1,"invalid","20",7
"1921",61,18,6,7,1,7624718,7626528,7,7,1,"orth","0",6
"1922",61,16,4,7,1,7633041,7634449,7,7,1,"phon","0",4
"1923",61,7,3,6,1,7667277,7669909,6,6,1,"phon","20",3
"1924",61,22,2,6,1,7679899,7681507,6,6,1,"valid","0",2
"1925",61,17,5,6,1,7698666,7700830,6,6,1,"orth","20",5
"1926",61,25,5,7,1,7707769,7709206,7,7,1,"orth","20",5
"1927",61,14,2,6,1,7756199,7760008,6,6,1,"valid","0",2
"1928",61,13,1,6,1,7796795,7797588,6,6,1,"valid","20",1
"1929",61,30,2,6,1,7803501,7804448,6,6,1,"valid","0",2
"1930",61,11,7,7,1,7815523,7816826,6,7,0,"invalid","20",7
"1931",61,20,8,6,1,7825208,7826710,6,6,1,"invalid","0",8
"1932",61,29,1,6,1,7832738,7833897,6,6,1,"valid","20",1
"1933",61,1,5,7,1,7845666,7848308,7,7,1,"orth","20",5
"1934",61,6,2,7,1,7871948,7872996,7,7,1,"valid","0",2
"1935",61,23,3,7,1,7878145,7879259,7,7,1,"phon","20",3
"1936",61,12,8,7,1,7890657,7891824,7,7,1,"invalid","0",8
"1937",61,10,6,7,1,7908760,7912122,7,7,1,"orth","0",6
"1938",61,31,3,7,1,7922733,7923811,7,7,1,"phon","20",3
"1939",61,26,6,6,1,7940150,7943457,6,6,1,"orth","0",6
"1940",61,2,6,6,1,7957071,7958497,6,6,1,"orth","0",6
"1941",61,9,5,6,1,7965731,7966949,6,6,1,"orth","20",5
"1942",61,28,8,7,1,8006284,8008147,7,7,1,"invalid","0",8
"1943",61,15,3,6,1,8025288,8026599,6,6,1,"phon","20",3
"1944",61,27,7,7,1,8034847,8037290,7,7,1,"invalid","20",7
"1945",61,8,4,7,1,8054034,8055384,7,7,1,"phon","0",4
